CNumber,Target,Screen Conc(0.1),% Activity Remaining,Standard Deviation
215,MARK3,0.1,99,12
215,MARK4,0.1,150,3
215,BRSK1,0.1,118,1
215,BRSK2,0.1,118,18
215,MELK,0.1,97,17
215,NUAK1,0.1,115,12
215,TSSK1,0.1,93,4
215,CK1 delta ,0.1,103,9
215,CK2,0.1,111,1
215,TTBK1,0.1,101,10
215,DYRK1A,0.1,113,4
215,DYRK2,0.1,110,1
215,DYRK3,0.1,109,9
215,NEK2a,0.1,107,3
215,NEK6,0.1,104,2
215,IKK beta ,0.1,102,0
215,IKK epsilon ,0.1,103,11
215,TBK1,0.1,109,16
215,PIM1,0.1,101,4
215,PIM2,0.1,107,6
215,PIM3,0.1,103,4
215,SRPK1,0.1,107,1
215,EF2K,0.1,95,11
215,EIF2AK3,0.1,107,9
215,HIPK1,0.1,99,4
215,HIPK2,0.1,92,11
215,HIPK3,0.1,99,0
215,CLK2,0.1,106,6
215,PAK2,0.1,113,11
215,PAK4,0.1,102,14
215,PAK5,0.1,104,5
215,PAK6,0.1,102,2
215,MST2,0.1,102,7
215,MST4,0.1,101,2
215,GCK,0.1,102,7
215,MINK1,0.1,92,1
215,MEKK1,0.1,110,12
215,MLK1,0.1,119,16
215,MLK3,0.1,104,16
215,TESK1,0.1,98,11
215,TAO1,0.1,111,6
215,ASK1,0.1,110,6
215,TAK1,0.1,97,8
215,IRAK1,0.1,117,8
215,IRAK4,0.1,110,7
215,RIPK2,0.1,102,2
215,OSR1,0.1,97,5
215,TTK,0.1,99,0
215,MPSK1,0.1,101,9
215,Src,0.1,103,13
215,Lck,0.1,109,9
215,CSK,0.1,109,13
215,YES1,0.1,104,12
215,ABL,0.1,106,0
215,BTK,0.1,109,1
215,JAK2,0.1,98,1
215,SYK,0.1,99,10
215,ZAP70,0.1,102,1
215,TIE2,0.1,104,4
215,BRK,0.1,120,15
215,EPH-A2,0.1,94,29
215,EPH-A4,0.1,95,2
215,EPH-B1,0.1,87,0
215,EPH-B2,0.1,118,2
215,EPH-B3,0.1,114,1
215,EPH-B4,0.1,95,24
215,FGF-R1,0.1,96,5
215,HER4,0.1,102,7
215,IGF-1R,0.1,105,4
215,IR,0.1,99,4
215,IRR,0.1,101,4
215,TrkA,0.1,113,2
215,VEGFR1,0.1,106,2
215,MKK1,0.1,100,16
215,MKK2,0.1,121,13
215,MKK6,0.1,94,6
215,ERK1,0.1,93,5
215,ERK2,0.1,102,1
215,JNK1,0.1,100,10
215,JNK2,0.1,93,9
215,JNK3,0.1,101,4
215,p38 alpha MAPK,0.1,114,7
215,p38 beta MAPK,0.1,100,1
215,p38 gamma MAPK,0.1,98,1
215,p38 delta MAPK,0.1,91,12
215,ERK8,0.1,92,1
215,RSK1,0.1,95,17
215,RSK2,0.1,102,5
215,PDK1,0.1,90,10
215,PKB alpha ,0.1,96,4
215,PKB beta ,0.1,98,4
215,SGK1,0.1,106,2
215,S6K1,0.1,103,1
215,PKA,0.1,105,1
215,ROCK 2,0.1,105,8
215,PRK2,0.1,108,3
215,PKC alpha ,0.1,99,5
215,PKC gamma ,0.1,91,0
215,PKC zeta ,0.1,104,5
215,PKD1,0.1,90,10
215,STK33,0.1,92,13
215,MSK1,0.1,101,5
215,MNK1,0.1,106,8
215,MNK2,0.1,117,11
215,MAPKAP-K2 ,0.1,99,9
215,MAPKAP-K3,0.1,116,1
215,PRAK,0.1,108,11
215,CAMKK beta ,0.1,119,30
215,CAMK1,0.1,95,9
215,SmMLCK,0.1,97,2
215,PHK,0.1,100,4
215,DAPK1,0.1,106,18
215,CHK1,0.1,96,4
170,ERK1,0.1,108,6
170,GSK3 beta ,0.1,104,6
170,ERK2,0.1,104,12
170,CDK2-Cyclin A,0.1,100,7
170,JNK1,0.1,100,8
170,PLK1,0.1,97,6
170,JNK2,0.1,83,6
170,Aurora A,0.1,114,10
170,JNK3,0.1,93,15
170,Aurora B,0.1,106,7
170,p38 alpha MAPK,0.1,110,5
170,LKB1,0.1,102,4
170,p38 beta MAPK,0.1,99,11
170,AMPK,0.1,98,11
170,p38 gamma MAPK,0.1,94,7
170,MARK1,0.1,113,0
170,p38 delta MAPK,0.1,100,12
170,MARK2,0.1,102,2
170,ERK8,0.1,106,12
170,MARK3,0.1,85,0
170,RSK1,0.1,101,9
170,MARK4,0.1,98,6
170,RSK2,0.1,91,3
170,BRSK1,0.1,115,8
170,PDK1,0.1,97,2
170,BRSK2,0.1,102,3
170,PKB alpha ,0.1,103,8
170,MELK,0.1,80,8
170,PKB beta ,0.1,69,15
170,NUAK1,0.1,101,4
170,SGK1,0.1,90,5
170,CK1 delta ,0.1,119,1
170,S6K1,0.1,84,2
170,CK2,0.1,104,6
170,PKA,0.1,104,7
170,DYRK1A,0.1,95,0
170,ROCK 2,0.1,85,10
170,DYRK2,0.1,96,2
170,PRK2,0.1,95,13
170,DYRK3,0.1,98,2
170,PKC alpha ,0.1,97,3
170,NEK2a,0.1,95,10
170,PKC zeta ,0.1,97,7
170,NEK6,0.1,106,10
170,PKD1,0.1,92,2
170,IKK beta ,0.1,112,5
170,MSK1,0.1,84,12
170,IKK epsilon ,0.1,88,7
170,MNK1,0.1,105,12
170,TBK1,0.1,88,4
170,MNK2,0.1,90,10
170,PIM1,0.1,102,7
170,MAPKAP-K2 ,0.1,99,9
170,PIM2,0.1,86,5
170,MAPKAP-K3,0.1,88,3
170,PIM3,0.1,89,7
170,PRAK,0.1,81,7
170,SRPK1,0.1,107,2
170,CAMKK beta ,0.1,92,5
170,EF2K,0.1,101,12
170,CAMK1,0.1,108,11
170,HIPK1,0.1,91,8
170,SmMLCK,0.1,87,9
170,HIPK2,0.1,102,10
170,PHK,0.1,109,4
170,HIPK3,0.1,117,10
170,DAPK1,0.1,85,7
170,CLK2,0.1,103,11
170,CHK1,0.1,96,11
170,PAK2,0.1,98,1
170,CHK2,0.1,122,8
170,PAK4,0.1,75,5
170,PAK5,0.1,101,0
170,PAK6,0.1,85,5
170,MST2,0.1,79,0
170,MST4,0.1,95,6
170,GCK,0.1,108,2
170,MINK1,0.1,106,9
170,MEKK1,0.1,114,3
170,MLK1,0.1,110,2
170,MLK3,0.1,103,5
170,TAO1,0.1,104,9
170,ASK1,0.1,97,0
170,TAK1,0.1,81,14
170,IRAK4,0.1,106,1
170,RIPK2,0.1,101,10
170,TTK,0.1,106,7
170,Src,0.1,101,5
170,Lck,0.1,106,2
170,CSK,0.1,92,5
170,YES1,0.1,102,4
170,BTK,0.1,87,7
170,JAK2,0.1,81,2
170,SYK,0.1,116,6
170,EPH-A2,0.1,86,5
170,EPH-A4,0.1,107,2
170,EPH-B1,0.1,96,5
170,EPH-B2,0.1,107,11
170,EPH-B3,0.1,112,13
170,EPH-B4,0.1,101,5
170,FGF-R1,0.1,100,12
170,HER4,0.1,111,3
170,IGF-1R,0.1,116,8
170,IR,0.1,93,5
170,IRR,0.1,95,2
170,TrkA,0.1,107,9
170,VEGFR1,0.1,88,0
170,MKK1,0.1,83,6
170,MKK2,0.1,103,12
170,MKK6,0.1,109,2
300,BRSK2,0.1,103,3
300,MELK,0.1,8,1
300,NUAK1,0.1,3,2
300,SIK2,0.1,8,2
300,SIK3,0.1,19,2
300,TSSK1,0.1,76,21
300,CK1 gamma 2,0.1,80,2
300,CK1 delta ,0.1,109,4
300,CK2,0.1,93,4
300,TTBK1,0.1,98,2
300,TTBK2,0.1,104,11
300,DYRK1A,0.1,91,8
300,DYRK2,0.1,97,13
300,DYRK3,0.1,90,5
300,NEK2a,0.1,92,12
300,NEK6,0.1,91,12
300,IKK beta ,0.1,71,10
300,IKK epsilon ,0.1,67,15
300,TBK1,0.1,85,8
300,PIM1,0.1,105,3
300,PIM2,0.1,103,0
300,PIM3,0.1,116,11
300,SRPK1,0.1,103,11
300,EF2K,0.1,66,11
300,EIF2AK3,0.1,85,5
300,HIPK1,0.1,95,17
300,HIPK2,0.1,67,7
300,HIPK3,0.1,103,6
300,CLK2,0.1,25,1
300,PAK2,0.1,96,8
300,PAK4,0.1,76,1
300,PAK5,0.1,77,0
300,PAK6,0.1,96,7
300,MST2,0.1,46,4
300,MST3,0.1,57,7
300,MST4,0.1,46,4
300,GCK,0.1,87,8
300,MAP4K3,0.1,89,14
300,MAP4K5,0.1,77,9
300,MINK1,0.1,94,2
300,MEKK1,0.1,108,3
300,MLK1,0.1,5,0
300,MLK3,0.1,8,2
300,TESK1,0.1,97,10
300,TAO1,0.1,79,9
300,ASK1,0.1,90,18
300,TAK1,0.1,43,12
300,IRAK1,0.1,79,4
300,IRAK4,0.1,101,6
300,RIPK2,0.1,96,17
300,OSR1,0.1,75,0
300,TTK,0.1,56,4
300,MPSK1,0.1,95,3
300,WNK1,0.1,96,3
300,ULK1,0.1,52,6
300,ULK2,0.1,20,0
300,TGFBR1,0.1,119,10
300,Src,0.1,23,0
300,Lck,0.1,10,3
300,CSK,0.1,75,5
300,YES1,0.1,36,3
300,ABL,0.1,78,7
300,BTK,0.1,44,2
300,JAK2,0.1,22,5
300,SYK,0.1,95,8
300,ZAP70,0.1,98,5
300,TIE2,0.1,59,8
300,BRK,0.1,103,9
300,EPH-A2,0.1,27,8
300,EPH-A4,0.1,26,5
300,EPH-B1,0.1,34,3
300,EPH-B2,0.1,94,8
300,EPH-B3,0.1,100,8
300,EPH-B4,0.1,71,1
300,FGF-R1,0.1,19,4
300,HER4,0.1,94,4
300,IGF-1R,0.1,12,0
300,IR,0.1,8,3
300,IRR,0.1,80,2
300,TrkA,0.1,33,1
300,DDR2,0.1,8,0
300,VEGFR1,0.1,25,2
300,PDGFRA,0.1,53,4
300,MKK1,0.1,120,10
300,MKK2,0.1,94,3
300,MKK6,0.1,95,2
300,ERK1,0.1,100,1
300,ERK2,0.1,79,8
300,ERK5,0.1,87,4
300,JNK1,0.1,98,7
300,JNK2,0.1,89,9
300,JNK3,0.1,100,21
300,p38 alpha MAPK,0.1,100,6
300,p38 beta MAPK,0.1,95,4
300,p38 gamma MAPK,0.1,100,3
300,p38 delta MAPK,0.1,76,5
300,ERK8,0.1,46,3
300,RSK1,0.1,60,1
300,RSK2,0.1,61,0
300,PDK1,0.1,61,11
300,PKB alpha ,0.1,81,3
300,PKB beta ,0.1,87,1
300,SGK1,0.1,80,10
300,S6K1,0.1,104,8
300,PKA,0.1,92,7
300,ROCK 2,0.1,92,7
300,PRK2,0.1,70,4
300,PKC alpha ,0.1,100,17
300,PKC gamma ,0.1,102,1
300,PKC zeta ,0.1,87,8
300,PKD1,0.1,16,1
300,STK33,0.1,35,5
300,MSK1,0.1,81,10
300,MNK1,0.1,103,10
300,MNK2,0.1,89,2
300,MAPKAP-K2 ,0.1,92,4
300,MAPKAP-K3,0.1,92,9
300,PRAK,0.1,83,2
300,CAMKK beta ,0.1,35,1
300,CAMK1,0.1,79,6
300,SmMLCK,0.1,91,5
300,PHK,0.1,40,11
300,DAPK1,0.1,89,2
300,CHK1,0.1,69,2
300,CHK2,0.1,89,16
300,GSK3 beta ,0.1,88,7
300,CDK2-Cyclin A,0.1,58,0
300,CDK9-Cyclin T1,0.1,78,4
300,PLK1,0.1,79,9
300,Aurora A,0.1,66,9
300,Aurora B,0.1,35,1
300,TLK1,0.1,99,1
300,LKB1,0.1,99,6
300,AMPK,0.1,7,0
300,AMPK (hum),0.1,5,0
300,MARK1,0.1,25,7
300,MARK2,0.1,12,3
300,MARK3,0.1,2,0
300,MARK4,0.1,3,0
300,BRSK1,0.1,107,15
202,NEK6,0.1,94,1
202,IKK beta ,0.1,115,2
202,IKK epsilon ,0.1,34,13
202,TBK1,0.1,12,1
202,PIM1,0.1,114,14
202,PIM2,0.1,94,5
202,PIM3,0.1,104,8
202,SRPK1,0.1,86,7
202,EF2K,0.1,98,4
202,EIF2AK3,0.1,92,1
202,HIPK1,0.1,96,11
202,HIPK2,0.1,95,7
202,HIPK3,0.1,91,6
202,CLK2,0.1,63,3
202,PAK2,0.1,101,12
202,PAK4,0.1,100,1
202,PAK5,0.1,95,0
202,PAK6,0.1,87,14
202,MST2,0.1,110,2
202,MST4,0.1,87,4
202,GCK,0.1,77,6
202,MINK1,0.1,123,15
202,MEKK1,0.1,115,6
202,MLK1,0.1,40,9
202,MLK3,0.1,54,1
202,TAO1,0.1,78,7
202,ASK1,0.1,105,3
202,TAK1,0.1,96,7
202,IRAK1,0.1,96,14
202,IRAK4,0.1,95,5
202,RIPK2,0.1,109,7
202,OSR1,0.1,83,8
202,TTK,0.1,94,11
202,MPSK1,0.1,117,24
202,Src,0.1,88,0
202,Lck,0.1,80,1
202,CSK,0.1,98,13
202,YES1,0.1,113,9
202,ABL,0.1,92,5
202,BTK,0.1,89,3
202,JAK2,0.1,41,2
202,SYK,0.1,109,2
202,ZAP70,0.1,92,3
202,TIE2,0.1,95,9
202,BRK,0.1,96,2
202,EPH-A2,0.1,95,1
202,EPH-A4,0.1,103,1
202,EPH-B1,0.1,107,4
202,EPH-B2,0.1,88,13
202,EPH-B3,0.1,110,13
202,EPH-B4,0.1,101,11
202,FGF-R1,0.1,83,12
202,HER4,0.1,90,3
202,IGF-1R,0.1,90,7
202,IR,0.1,97,9
202,IRR,0.1,107,1
202,TrkA,0.1,84,5
202,VEGFR1,0.1,87,9
202,MKK1,0.1,92,13
202,MKK2,0.1,106,0
202,MKK6,0.1,105,1
202,ERK1,0.1,105,12
202,ERK2,0.1,111,5
202,JNK1,0.1,93,4
202,JNK2,0.1,97,14
202,JNK3,0.1,110,4
202,p38 alpha MAPK,0.1,100,6
202,p38 beta MAPK,0.1,103,4
202,p38 gamma MAPK,0.1,88,5
202,p38 delta MAPK,0.1,88,6
202,ERK8,0.1,81,9
202,RSK1,0.1,73,1
202,RSK2,0.1,71,19
202,PDK1,0.1,75,4
202,PKB alpha ,0.1,90,3
202,PKB beta ,0.1,99,3
202,SGK1,0.1,81,1
202,S6K1,0.1,101,11
202,PKA,0.1,90,4
202,ROCK 2,0.1,91,11
202,PRK2,0.1,87,1
202,PKC alpha ,0.1,79,0
202,PKC gamma ,0.1,88,14
202,PKC zeta ,0.1,90,1
202,PKD1,0.1,82,3
202,STK33,0.1,80,11
202,MSK1,0.1,98,3
202,MNK1,0.1,89,2
202,MNK2,0.1,80,14
202,MAPKAP-K2 ,0.1,106,5
202,MAPKAP-K3,0.1,80,7
202,PRAK,0.1,104,9
202,CAMKK beta ,0.1,58,3
202,CAMK1,0.1,104,13
202,SmMLCK,0.1,87,8
202,PHK,0.1,78,3
202,DAPK1,0.1,84,4
202,CHK1,0.1,93,10
202,CHK2,0.1,105,7
202,GSK3 beta ,0.1,95,15
202,CDK2-Cyclin A,0.1,86,10
202,PLK1,0.1,89,1
202,Aurora A,0.1,87,4
202,Aurora B,0.1,80,11
202,TLK1,0.1,90,8
202,LKB1,0.1,109,4
202,AMPK,0.1,64,1
202,MARK1,0.1,16,4
202,MARK2,0.1,27,4
202,MARK3,0.1,15,12
202,MARK4,0.1,33,2
202,BRSK1,0.1,99,3
202,BRSK2,0.1,88,1
202,MELK,0.1,43,10
202,NUAK1,0.1,47,4
202,CK1 delta ,0.1,99,8
202,CK2,0.1,86,12
202,DYRK1A,0.1,99,2
202,DYRK2,0.1,92,14
202,DYRK3,0.1,91,16
202,NEK2a,0.1,107,11
209,OSR1,0.1,114,5
209,TTK,0.1,99,14
209,MPSK1,0.1,96,15
209,Src,0.1,107,6
209,Lck,0.1,97,0
209,CSK,0.1,95,2
209,YES1,0.1,87,2
209,ABL,0.1,108,21
209,BTK,0.1,103,12
209,JAK2,0.1,100,16
209,SYK,0.1,99,11
209,ZAP70,0.1,77,16
209,TIE2,0.1,103,5
209,BRK,0.1,130,4
209,EPH-A2,0.1,93,6
209,EPH-A4,0.1,124,11
209,EPH-B1,0.1,120,10
209,EPH-B2,0.1,108,4
209,EPH-B3,0.1,95,7
209,EPH-B4,0.1,104,5
209,FGF-R1,0.1,105,9
209,HER4,0.1,88,9
209,IGF-1R,0.1,89,14
209,IR,0.1,115,30
209,IRR,0.1,104,9
209,TrkA,0.1,83,6
209,VEGFR1,0.1,88,2
209,MKK1,0.1,76,3
209,MKK2,0.1,90,16
209,MKK6,0.1,110,1
209,ERK1,0.1,127,18
209,ERK2,0.1,96,3
209,JNK1,0.1,93,1
209,JNK2,0.1,84,11
209,JNK3,0.1,88,1
209,p38 alpha MAPK,0.1,121,18
209,p38 beta MAPK,0.1,121,4
209,p38 gamma MAPK,0.1,102,12
209,p38 delta MAPK,0.1,90,5
209,ERK8,0.1,110,17
209,RSK1,0.1,102,4
209,RSK2,0.1,106,0
209,PDK1,0.1,91,10
209,PKB alpha ,0.1,95,17
209,PKB beta ,0.1,103,5
209,SGK1,0.1,146,55
209,S6K1,0.1,104,12
209,PKA,0.1,99,1
209,ROCK 2,0.1,106,14
209,PRK2,0.1,104,4
209,PKC alpha ,0.1,89,9
209,PKC gamma ,0.1,115,2
209,PKC zeta ,0.1,111,30
209,PKD1,0.1,103,12
209,STK33,0.1,106,12
209,MSK1,0.1,114,1
209,MNK1,0.1,99,8
209,MNK2,0.1,139,23
209,MAPKAP-K2 ,0.1,102,9
209,MAPKAP-K3,0.1,114,11
209,PRAK,0.1,112,4
209,CAMKK beta ,0.1,96,4
209,CAMK1,0.1,128,7
209,SmMLCK,0.1,93,5
209,PHK,0.1,115,0
209,DAPK1,0.1,95,10
209,CHK1,0.1,99,2
209,CHK2,0.1,114,16
209,GSK3 beta ,0.1,92,4
209,CDK2-Cyclin A,0.1,98,5
209,PLK1,0.1,128,12
209,Aurora A,0.1,128,3
209,Aurora B,0.1,103,15
209,TLK1,0.1,99,4
209,LKB1,0.1,132,8
209,AMPK,0.1,93,1
209,MARK1,0.1,90,4
209,MARK2,0.1,209,146
209,MARK3,0.1,87,17
209,MARK4,0.1,111,6
209,BRSK1,0.1,90,10
209,BRSK2,0.1,116,2
209,MELK,0.1,107,13
209,NUAK1,0.1,116,6
209,CK1 delta ,0.1,93,7
209,CK2,0.1,127,16
209,DYRK1A,0.1,92,7
209,DYRK2,0.1,92,4
209,DYRK3,0.1,119,15
209,NEK2a,0.1,97,10
209,NEK6,0.1,113,12
209,IKK beta ,0.1,217,95
209,IKK epsilon ,0.1,106,15
209,TBK1,0.1,101,5
209,PIM1,0.1,96,6
209,PIM2,0.1,109,15
209,PIM3,0.1,101,3
209,SRPK1,0.1,90,9
209,EF2K,0.1,118,16
209,EIF2AK3,0.1,117,10
209,HIPK1,0.1,96,14
209,HIPK2,0.1,116,1
209,HIPK3,0.1,102,16
209,CLK2,0.1,82,12
209,PAK2,0.1,126,3
209,PAK4,0.1,98,2
209,PAK5,0.1,114,2
209,PAK6,0.1,88,9
209,MST2,0.1,116,3
209,MST4,0.1,99,2
209,GCK,0.1,103,11
209,MINK1,0.1,113,18
209,MEKK1,0.1,108,7
209,MLK1,0.1,80,1
209,MLK3,0.1,104,7
209,TAO1,0.1,101,0
209,ASK1,0.1,54,7
209,TAK1,0.1,105,20
209,IRAK1,0.1,100,13
209,IRAK4,0.1,90,6
209,RIPK2,0.1,87,2
277,PKB beta ,0.1,105,3
277,MAPKAP-K2 ,0.1,110,12
277,SGK1,0.1,101,16
277,MAPKAP-K3,0.1,90,13
277,S6K1,0.1,107,4
277,PRAK,0.1,105,22
277,PKA,0.1,100,1
277,CAMKK beta ,0.1,98,0
277,ROCK 2,0.1,92,7
277,CAMK1,0.1,69,2
277,PRK2,0.1,102,4
277,SmMLCK,0.1,109,5
277,PKC alpha ,0.1,94,2
277,PHK,0.1,102,4
277,PKC gamma ,0.1,108,9
277,DAPK1,0.1,89,6
277,PKC zeta ,0.1,99,3
277,CHK1,0.1,114,8
277,PKD1,0.1,101,2
277,CHK2,0.1,117,16
277,STK33,0.1,106,15
277,GSK3 beta ,0.1,102,1
277,MSK1,0.1,81,9
277,CDK2-Cyclin A,0.1,110,4
277,MNK1,0.1,98,8
277,PLK1,0.1,103,5
277,MNK2,0.1,109,6
277,Aurora A,0.1,120,9
277,Aurora B,0.1,116,13
277,TLK1,0.1,107,10
277,LKB1,0.1,117,1
277,AMPK,0.1,106,2
277,MARK1,0.1,114,12
277,MARK2,0.1,93,4
277,MARK3,0.1,112,15
277,MARK4,0.1,116,2
277,BRSK1,0.1,101,10
277,BRSK2,0.1,100,1
277,MELK,0.1,115,17
277,NUAK1,0.1,86,3
277,CK1 delta ,0.1,112,9
277,CK2,0.1,90,9
277,DYRK1A,0.1,107,5
277,DYRK2,0.1,102,20
277,DYRK3,0.1,97,9
277,NEK2a,0.1,112,8
277,NEK6,0.1,104,14
277,IKK beta ,0.1,114,1
277,IKK epsilon ,0.1,106,12
277,TBK1,0.1,113,20
277,PIM1,0.1,120,0
277,PIM2,0.1,106,5
277,PIM3,0.1,107,9
277,SRPK1,0.1,102,10
277,EF2K,0.1,110,14
277,EIF2AK3,0.1,99,3
277,HIPK1,0.1,95,1
277,HIPK2,0.1,105,8
277,HIPK3,0.1,110,11
277,CLK2,0.1,115,6
277,PAK2,0.1,116,8
277,PAK4,0.1,109,2
277,PAK5,0.1,108,9
277,PAK6,0.1,104,12
277,MST2,0.1,111,23
277,MST4,0.1,95,7
277,GCK,0.1,24,3
277,MINK1,0.1,76,15
277,MEKK1,0.1,127,7
277,MLK1,0.1,106,23
277,MLK3,0.1,95,6
277,TAO1,0.1,99,16
277,ASK1,0.1,111,10
277,TAK1,0.1,11,2
277,IRAK1,0.1,81,14
277,IRAK4,0.1,99,13
277,RIPK2,0.1,103,4
277,OSR1,0.1,54,0
277,TTK,0.1,91,10
277,MPSK1,0.1,103,1
277,Src,0.1,66,3
277,Lck,0.1,13,2
277,CSK,0.1,82,3
277,YES1,0.1,53,6
277,ABL,0.1,51,1
277,BTK,0.1,103,15
277,JAK2,0.1,93,12
277,SYK,0.1,103,2
277,ZAP70,0.1,92,10
277,TIE2,0.1,95,1
277,BRK,0.1,101,10
277,EPH-A2,0.1,74,5
277,EPH-A4,0.1,96,7
277,EPH-B1,0.1,111,8
277,EPH-B2,0.1,88,21
277,EPH-B3,0.1,97,7
277,EPH-B4,0.1,97,2
277,FGF-R1,0.1,79,1
277,HER4,0.1,105,3
277,IGF-1R,0.1,107,12
277,IR,0.1,86,9
277,IRR,0.1,112,5
277,TrkA,0.1,111,5
277,VEGFR1,0.1,70,7
277,MKK1,0.1,106,19
277,MKK2,0.1,131,0
277,MKK6,0.1,118,5
277,ERK1,0.1,99,18
277,ERK2,0.1,101,2
277,JNK1,0.1,94,13
277,JNK2,0.1,91,9
277,JNK3,0.1,116,12
277,p38 alpha MAPK,0.1,41,5
277,p38 beta MAPK,0.1,75,4
277,p38 gamma MAPK,0.1,89,1
277,p38 delta MAPK,0.1,99,1
277,ERK8,0.1,106,8
277,RSK1,0.1,107,1
277,RSK2,0.1,95,19
277,PDK1,0.1,98,2
277,PKB alpha ,0.1,105,14
354,EPH-A4,0.1,101,16
354,EPH-B1,0.1,110,6
354,EPH-B2,0.1,163,1
354,EPH-B3,0.1,130,12
354,EPH-B4,0.1,113,10
354,FGF-R1,0.1,92,22
354,HER4,0.1,92,2
354,IGF-1R,0.1,96,1
354,IR,0.1,112,4
354,IRR,0.1,119,6
354,TrkA,0.1,102,5
354,DDR2,0.1,101,13
354,VEGFR1,0.1,120,20
354,PDGFRA,0.1,73,0
354,PINK,0.1,116,13
354,MKK1,0.1,112,5
354,MKK2,0.1,77,29
354,MKK6,0.1,97,7
354,ERK1,0.1,107,2
354,ERK2,0.1,115,21
354,ERK5,0.1,88,8
354,JNK1,0.1,109,1
354,JNK2,0.1,106,18
354,JNK3,0.1,111,14
354,p38 alpha MAPK,0.1,98,1
354,p38 beta MAPK,0.1,105,0
354,p38 gamma MAPK,0.1,92,3
354,p38 delta MAPK,0.1,106,11
354,ERK8,0.1,107,10
354,RSK1,0.1,94,6
354,RSK2,0.1,94,0
354,PDK1,0.1,115,6
354,PKB alpha ,0.1,112,6
354,PKB beta ,0.1,112,3
354,SGK1,0.1,98,3
354,S6K1,0.1,92,3
354,PKA,0.1,78,3
354,ROCK 2,0.1,117,11
354,PRK2,0.1,94,1
354,PKC alpha ,0.1,107,1
354,PKC gamma ,0.1,113,6
354,PKC zeta ,0.1,123,10
354,PKD1,0.1,38,2
354,STK33,0.1,109,16
354,MSK1,0.1,98,19
354,MNK1,0.1,103,18
354,MNK2,0.1,115,26
354,MAPKAP-K2 ,0.1,120,14
354,MAPKAP-K3,0.1,98,9
354,PRAK,0.1,116,15
354,CAMKK beta ,0.1,93,5
354,CAMK1,0.1,68,5
354,SmMLCK,0.1,98,11
354,PHK,0.1,108,14
354,DAPK1,0.1,109,2
354,CHK1,0.1,105,2
354,CHK2,0.1,107,5
354,GSK3 beta ,0.1,107,4
354,CDK2-Cyclin A,0.1,95,2
354,CDK9-Cyclin T1,0.1,110,4
354,PLK1,0.1,94,8
354,Aurora A,0.1,129,12
354,Aurora B,0.1,66,1
354,TLK1,0.1,121,12
354,LKB1,0.1,111,0
354,AMPK (hum),0.1,64,3
354,MARK1,0.1,117,7
354,MARK2,0.1,123,3
354,MARK3,0.1,93,11
354,MARK4,0.1,108,10
354,BRSK1,0.1,105,1
354,BRSK2,0.1,113,21
354,MELK,0.1,104,19
354,NUAK1,0.1,95,6
354,SIK2,0.1,102,3
354,SIK3,0.1,106,9
354,TSSK1,0.1,60,11
354,CK1 gamma 2,0.1,109,1
354,CK1 delta ,0.1,95,5
354,CK2,0.1,93,3
354,TTBK1,0.1,105,6
354,TTBK2,0.1,117,19
354,DYRK1A,0.1,102,11
354,DYRK2,0.1,126,1
354,DYRK3,0.1,105,10
354,NEK2a,0.1,114,8
354,NEK6,0.1,105,1
354,IKK beta ,0.1,103,8
354,IKK epsilon ,0.1,105,1
354,TBK1,0.1,97,9
354,PIM1,0.1,103,9
354,PIM2,0.1,104,13
354,PIM3,0.1,100,20
354,SRPK1,0.1,93,6
354,EF2K,0.1,108,1
354,EIF2AK3,0.1,119,7
354,HIPK1,0.1,110,18
354,HIPK2,0.1,90,8
354,HIPK3,0.1,118,19
354,CLK2,0.1,107,0
354,PAK2,0.1,108,2
354,PAK4,0.1,78,7
354,PAK5,0.1,95,17
354,PAK6,0.1,86,15
354,MST2,0.1,118,9
354,MST3,0.1,107,7
354,MST4,0.1,98,5
354,GCK,0.1,119,11
354,MAP4K3,0.1,72,1
354,MAP4K5,0.1,31,2
354,MINK1,0.1,34,5
354,MEKK1,0.1,113,10
354,MLK1,0.1,80,0
354,MLK3,0.1,80,7
354,TESK1,0.1,90,11
354,TAO1,0.1,80,10
354,ASK1,0.1,132,20
354,TAK1,0.1,82,18
354,IRAK1,0.1,103,14
354,IRAK4,0.1,78,6
354,RIPK2,0.1,97,12
354,OSR1,0.1,123,8
354,TTK,0.1,112,2
354,MPSK1,0.1,122,12
354,WNK1,0.1,114,0
354,ULK1,0.1,114,7
354,ULK2,0.1,110,8
354,TGFBR1,0.1,130,33
354,Src,0.1,97,0
354,Lck,0.1,90,0
354,CSK,0.1,129,15
354,YES1,0.1,128,5
354,ABL,0.1,98,2
354,BTK,0.1,94,7
354,JAK2,0.1,107,19
354,SYK,0.1,107,15
354,ZAP70,0.1,122,9
354,TIE2,0.1,132,15
354,BRK,0.1,118,5
354,EPH-A2,0.1,111,9
216,AMPK,0.1,97,17
216,NUAK1,0.1,59,22
216,MARK1,0.1,51,13
216,TSSK1,0.1,84,10
216,MARK2,0.1,97,11
216,CK1 delta ,0.1,75,17
216,MARK3,0.1,92,17
216,CK2,0.1,107,2
216,MARK4,0.1,87,4
216,TTBK1,0.1,93,8
216,BRSK1,0.1,96,15
216,DYRK1A,0.1,97,1
216,BRSK2,0.1,67,8
216,DYRK2,0.1,74,11
216,MELK,0.1,108,7
216,DYRK3,0.1,39,4
