CNumber,Target,Screen Conc(1.0),% Activity Remaining,Standard Deviation
65,PLK1,1.0,107,5
65,Aurora A,1.0,101,16
65,Aurora B,1.0,80,4
65,TLK1,1.0,106,11
65,LKB1,1.0,93,9
65,TSSK1,1.0,106,21
65,TTBK1,1.0,87,14
65,EIF2AK3,1.0,99,9
258,MLK3,1.0,84,12
258,TESK1,1.0,92,6
258,TAO1,1.0,100,10
258,ASK1,1.0,90,5
258,TAK1,1.0,34,5
258,IRAK1,1.0,8,3
258,IRAK4,1.0,8,2
258,RIPK2,1.0,94,2
258,OSR1,1.0,95,1
258,TTK,1.0,66,1
258,MPSK1,1.0,91,8
258,Src,1.0,92,14
258,Lck,1.0,85,1
258,CSK,1.0,88,0
258,YES1,1.0,97,2
258,ABL,1.0,101,10
258,BTK,1.0,103,6
258,JAK2,1.0,85,2
258,SYK,1.0,101,9
258,ZAP70,1.0,98,23
258,TIE2,1.0,93,15
258,BRK,1.0,102,8
258,EPH-A2,1.0,86,4
258,EPH-A4,1.0,96,4
258,EPH-B1,1.0,99,15
258,EPH-B2,1.0,97,7
258,EPH-B3,1.0,88,4
258,EPH-B4,1.0,92,1
258,FGF-R1,1.0,105,2
258,HER4,1.0,96,1
258,IGF-1R,1.0,87,14
258,IR,1.0,97,6
258,IRR,1.0,61,3
258,TrkA,1.0,73,1
258,VEGFR1,1.0,66,22
258,MKK1,1.0,82,1
258,MKK2,1.0,59,5
258,MKK6,1.0,124,17
258,ERK1,1.0,83,2
258,ERK2,1.0,93,1
258,JNK1,1.0,100,24
258,JNK2,1.0,93,5
258,JNK3,1.0,95,13
258,p38 alpha MAPK,1.0,80,7
258,p38 beta MAPK,1.0,93,4
258,p38 gamma MAPK,1.0,88,14
258,p38 delta MAPK,1.0,87,9
258,ERK8,1.0,63,0
258,RSK1,1.0,83,4
258,RSK2,1.0,89,18
258,PDK1,1.0,99,3
258,PKB alpha ,1.0,93,3
258,PKB beta ,1.0,74,12
258,SGK1,1.0,81,17
258,S6K1,1.0,94,2
258,PKA,1.0,93,2
258,ROCK 2,1.0,96,5
258,PRK2,1.0,91,7
258,PKC alpha ,1.0,101,1
258,PKC gamma ,1.0,94,5
258,PKC zeta ,1.0,108,2
258,PKD1,1.0,70,4
258,STK33,1.0,77,6
258,MSK1,1.0,93,7
258,MNK1,1.0,104,0
258,MNK2,1.0,96,6
258,MAPKAP-K2 ,1.0,103,4
258,MAPKAP-K3,1.0,84,2
258,PRAK,1.0,93,7
258,CAMKK beta ,1.0,61,1
258,CAMK1,1.0,122,15
258,SmMLCK,1.0,89,13
258,PHK,1.0,65,9
258,DAPK1,1.0,89,3
258,CHK1,1.0,89,2
258,CHK2,1.0,86,1
258,GSK3 beta ,1.0,83,4
258,CDK2-Cyclin A,1.0,83,6
258,PLK1,1.0,99,5
258,Aurora A,1.0,86,3
258,Aurora B,1.0,77,2
258,TLK1,1.0,95,7
258,LKB1,1.0,82,2
258,AMPK,1.0,92,8
258,MARK1,1.0,82,1
258,MARK2,1.0,84,0
258,MARK3,1.0,85,7
258,MARK4,1.0,89,2
258,BRSK1,1.0,107,6
258,BRSK2,1.0,100,8
258,MELK,1.0,89,4
258,NUAK1,1.0,78,2
258,TSSK1,1.0,89,8
258,CK1 delta ,1.0,40,1
258,CK2,1.0,74,7
258,TTBK1,1.0,86,7
258,DYRK1A,1.0,64,3
258,DYRK2,1.0,95,1
258,DYRK3,1.0,71,1
258,NEK2a,1.0,86,3
258,NEK6,1.0,71,0
258,IKK beta ,1.0,87,3
258,IKK epsilon ,1.0,85,7
258,TBK1,1.0,92,2
258,PIM1,1.0,87,3
258,PIM2,1.0,88,2
258,PIM3,1.0,90,5
258,SRPK1,1.0,58,6
258,EF2K,1.0,87,3
258,EIF2AK3,1.0,101,5
258,HIPK1,1.0,84,10
258,HIPK2,1.0,76,12
258,HIPK3,1.0,84,10
258,CLK2,1.0,16,3
258,PAK2,1.0,89,6
258,PAK4,1.0,77,5
258,PAK5,1.0,76,1
258,PAK6,1.0,94,9
258,MST2,1.0,95,2
258,MST4,1.0,94,0
258,GCK,1.0,61,3
258,MINK1,1.0,46,1
258,MEKK1,1.0,96,4
258,MLK1,1.0,66,2
252,EF2K,1.0,101,1
252,EIF2AK3,1.0,99,9
252,HIPK1,1.0,78,10
252,HIPK2,1.0,46,4
252,HIPK3,1.0,101,22
252,CLK2,1.0,18,5
252,PAK2,1.0,93,1
252,PAK4,1.0,66,6
252,PAK5,1.0,91,8
252,PAK6,1.0,103,8
252,MST2,1.0,64,6
252,MST3,1.0,93,15
252,MST4,1.0,104,1
252,GCK,1.0,20,1
252,MINK1,1.0,69,2
252,MEKK1,1.0,100,8
252,MLK1,1.0,39,0
252,MLK3,1.0,59,8
252,TESK1,1.0,98,10
252,TAO1,1.0,95,20
252,ASK1,1.0,100,1
252,TAK1,1.0,39,1
252,IRAK1,1.0,5,0
252,IRAK4,1.0,88,6
252,RIPK2,1.0,42,1
252,OSR1,1.0,105,7
252,TTK,1.0,77,3
252,MPSK1,1.0,103,8
252,WNK1,1.0,117,8
252,ULK1,1.0,63,13
252,ULK2,1.0,69,7
252,Src,1.0,72,10
252,Lck,1.0,101,1
252,CSK,1.0,103,7
252,YES1,1.0,58,4
252,ABL,1.0,85,12
252,BTK,1.0,85,14
252,JAK2,1.0,77,8
252,SYK,1.0,72,5
252,ZAP70,1.0,123,1
252,TIE2,1.0,84,15
252,BRK,1.0,81,16
252,EPH-A2,1.0,125,17
252,EPH-A4,1.0,105,2
252,EPH-B1,1.0,86,19
252,EPH-B2,1.0,103,10
252,MKK1,1.0,113,9
252,EPH-B3,1.0,118,20
252,MKK2,1.0,102,13
252,EPH-B4,1.0,109,6
252,MKK6,1.0,91,0
252,FGF-R1,1.0,95,14
252,ERK1,1.0,109,9
252,HER4,1.0,106,7
252,ERK2,1.0,114,17
252,IGF-1R,1.0,102,8
252,JNK1,1.0,4,1
252,IR,1.0,77,24
252,JNK2,1.0,19,9
252,IRR,1.0,64,6
252,JNK3,1.0,16,0
252,TrkA,1.0,82,11
252,p38 alpha MAPK,1.0,113,3
252,DDR2,1.0,108,9
252,p38 beta MAPK,1.0,82,6
252,VEGFR1,1.0,32,2
252,p38 gamma MAPK,1.0,103,0
252,p38 delta MAPK,1.0,100,4
252,ERK8,1.0,20,8
252,RSK1,1.0,77,31
252,RSK2,1.0,80,4
252,PDK1,1.0,98,4
252,PKB alpha ,1.0,104,5
252,PKB beta ,1.0,106,18
252,SGK1,1.0,105,9
252,S6K1,1.0,112,4
252,PKA,1.0,108,15
252,ROCK 2,1.0,71,2
252,PRK2,1.0,92,3
252,PKC alpha ,1.0,97,8
252,PKC gamma ,1.0,101,5
252,PKC zeta ,1.0,103,4
252,PKD1,1.0,82,9
252,STK33,1.0,91,12
252,MSK1,1.0,91,6
252,MNK1,1.0,95,23
252,MNK2,1.0,84,21
252,MAPKAP-K2 ,1.0,106,11
252,MAPKAP-K3,1.0,101,4
252,PRAK,1.0,85,8
252,CAMKK beta ,1.0,35,4
252,CAMK1,1.0,92,4
252,SmMLCK,1.0,85,1
252,PHK,1.0,83,0
252,DAPK1,1.0,83,2
252,CHK1,1.0,88,2
252,CHK2,1.0,73,1
252,GSK3 beta ,1.0,56,1
252,CDK2-Cyclin A,1.0,72,2
252,CDK9-Cyclin T1,1.0,42,2
252,PLK1,1.0,106,1
252,Aurora A,1.0,97,3
252,Aurora B,1.0,73,1
252,TLK1,1.0,98,8
252,LKB1,1.0,91,18
252,AMPK,1.0,87,4
252,MARK1,1.0,80,1
252,MARK2,1.0,85,2
252,MARK3,1.0,76,2
252,MARK4,1.0,83,16
252,BRSK1,1.0,86,6
252,BRSK2,1.0,76,6
252,MELK,1.0,48,1
252,NUAK1,1.0,82,10
252,SIK2,1.0,67,7
252,SIK3,1.0,64,12
252,TSSK1,1.0,101,7
252,CK1 gamma 2,1.0,88,4
252,CK1 delta ,1.0,33,0
252,CK2,1.0,81,10
252,TTBK1,1.0,79,8
252,DYRK1A,1.0,85,6
252,DYRK2,1.0,56,2
252,DYRK3,1.0,79,6
252,NEK2a,1.0,105,21
252,NEK6,1.0,96,0
252,IKK beta ,1.0,63,2
252,IKK epsilon ,1.0,98,8
252,TBK1,1.0,79,11
252,PIM1,1.0,114,6
252,PIM2,1.0,102,8
252,PIM3,1.0,84,6
252,SRPK1,1.0,104,4
253,DYRK3,1.0,80,4
253,NEK2a,1.0,100,16
253,NEK6,1.0,87,2
253,IKK beta ,1.0,74,1
253,IKK epsilon ,1.0,94,17
253,TBK1,1.0,106,2
253,PIM1,1.0,89,8
253,PIM2,1.0,99,9
253,PIM3,1.0,83,10
253,SRPK1,1.0,84,10
253,EF2K,1.0,95,4
253,EIF2AK3,1.0,93,11
253,HIPK1,1.0,87,9
253,HIPK2,1.0,99,14
253,HIPK3,1.0,90,5
253,CLK2,1.0,88,19
253,PAK2,1.0,90,3
253,PAK4,1.0,78,7
253,PAK5,1.0,82,7
253,PAK6,1.0,96,1
253,MST2,1.0,72,12
253,MST3,1.0,82,2
253,MST4,1.0,79,3
253,GCK,1.0,73,0
253,MINK1,1.0,78,7
253,MEKK1,1.0,82,3
253,MLK1,1.0,88,1
253,MLK3,1.0,94,13
253,TESK1,1.0,93,8
253,TAO1,1.0,97,18
253,ASK1,1.0,91,13
253,TAK1,1.0,66,6
253,IRAK1,1.0,63,5
253,IRAK4,1.0,86,0
253,RIPK2,1.0,49,8
253,OSR1,1.0,91,10
253,TTK,1.0,65,11
253,MPSK1,1.0,101,17
253,WNK1,1.0,107,15
253,ULK1,1.0,67,0
253,ULK2,1.0,69,5
253,Src,1.0,50,7
253,Lck,1.0,92,10
253,CSK,1.0,93,1
253,YES1,1.0,39,9
253,ABL,1.0,86,7
253,BTK,1.0,80,12
253,JAK2,1.0,94,5
253,SYK,1.0,88,19
253,ZAP70,1.0,95,20
253,TIE2,1.0,98,14
253,BRK,1.0,75,8
253,EPH-A2,1.0,111,17
253,EPH-A4,1.0,80,10
253,EPH-B1,1.0,95,1
253,EPH-B2,1.0,97,11
253,MKK1,1.0,96,10
253,EPH-B3,1.0,105,18
253,MKK2,1.0,92,3
253,EPH-B4,1.0,98,15
253,MKK6,1.0,95,4
253,FGF-R1,1.0,82,12
253,ERK1,1.0,99,2
253,HER4,1.0,98,15
253,ERK2,1.0,100,6
253,IGF-1R,1.0,87,5
253,JNK1,1.0,6,2
253,IR,1.0,80,9
253,JNK2,1.0,17,3
253,IRR,1.0,88,22
253,JNK3,1.0,13,4
253,TrkA,1.0,92,2
253,p38 alpha MAPK,1.0,110,2
253,DDR2,1.0,97,9
253,p38 beta MAPK,1.0,88,8
253,VEGFR1,1.0,53,7
253,p38 gamma MAPK,1.0,95,2
253,p38 delta MAPK,1.0,80,12
253,ERK8,1.0,64,9
253,RSK1,1.0,81,7
253,RSK2,1.0,76,7
253,PDK1,1.0,85,6
253,PKB alpha ,1.0,98,5
253,PKB beta ,1.0,91,7
253,SGK1,1.0,102,28
253,S6K1,1.0,93,1
253,PKA,1.0,93,6
253,ROCK 2,1.0,80,1
253,PRK2,1.0,95,4
253,PKC alpha ,1.0,90,9
253,PKC gamma ,1.0,91,8
253,PKC zeta ,1.0,89,7
253,PKD1,1.0,89,1
253,STK33,1.0,90,6
253,MSK1,1.0,80,0
253,MNK1,1.0,88,12
253,MNK2,1.0,67,13
253,MAPKAP-K2 ,1.0,100,4
253,MAPKAP-K3,1.0,90,8
253,PRAK,1.0,82,4
253,CAMKK beta ,1.0,63,11
253,CAMK1,1.0,86,7
253,SmMLCK,1.0,96,2
253,PHK,1.0,86,5
253,DAPK1,1.0,90,3
253,CHK1,1.0,87,13
253,CHK2,1.0,72,10
253,GSK3 beta ,1.0,90,6
253,CDK2-Cyclin A,1.0,92,8
253,CDK9-Cyclin T1,1.0,80,4
253,PLK1,1.0,94,13
253,Aurora A,1.0,91,6
253,Aurora B,1.0,86,9
253,TLK1,1.0,100,2
253,LKB1,1.0,95,12
253,AMPK,1.0,77,8
253,MARK1,1.0,105,20
253,MARK2,1.0,85,7
253,MARK3,1.0,93,2
253,MARK4,1.0,84,5
253,BRSK1,1.0,87,11
253,BRSK2,1.0,77,13
253,MELK,1.0,63,0
253,NUAK1,1.0,49,7
253,SIK2,1.0,105,14
253,SIK3,1.0,79,2
253,TSSK1,1.0,86,9
253,CK1 gamma 2,1.0,87,8
253,CK1 delta ,1.0,57,0
253,CK2,1.0,77,4
253,TTBK1,1.0,83,10
253,DYRK1A,1.0,84,3
253,DYRK2,1.0,72,8
66,BRSK1,1.0,11,2
66,DAPK1,1.0,6,2
66,BRSK2,1.0,3,0
66,CHK1,1.0,9,2
66,MELK,1.0,5,3
66,CHK2,1.0,4,0
66,NUAK1,1.0,7,0
66,GSK3 beta ,1.0,15,0
66,CK1 delta ,1.0,90,5
66,CDK2-Cyclin A,1.0,1,0
66,CK2,1.0,81,9
66,PLK1,1.0,41,1
66,DYRK1A,1.0,1,1
66,Aurora A,1.0,0,0
66,DYRK2,1.0,1,0
66,Aurora B,1.0,5,2
66,DYRK3,1.0,1,0
66,TLK1,1.0,None,None
66,NEK2a,1.0,48,3
66,LKB1,1.0,11,1
66,NEK6,1.0,96,2
66,AMPK,1.0,4,2
66,IKK beta ,1.0,9,0
66,MARK1,1.0,6,1
66,IKK epsilon ,1.0,2,1
66,MARK2,1.0,24,9
66,TBK1,1.0,3,1
66,MARK3,1.0,5,1
66,PIM1,1.0,2,0
66,MARK4,1.0,7,1
66,PIM2,1.0,12,1
66,PIM3,1.0,5,1
66,SRPK1,1.0,54,4
66,EF2K,1.0,100,5
66,HIPK1,1.0,34,4
66,HIPK2,1.0,4,1
66,HIPK3,1.0,24,0
66,MKK1,1.0,0,1
66,CLK2,1.0,2,0
66,ERK1,1.0,8,1
66,PAK2,1.0,11,2
66,ERK2,1.0,3,1
66,PAK4,1.0,6,1
66,JNK1,1.0,3,1
66,PAK5,1.0,5,0
66,JNK2,1.0,5,0
66,PAK6,1.0,8,1
66,p38 alpha MAPK,1.0,91,6
66,MST2,1.0,2,0
66,p38 beta MAPK,1.0,42,0
66,MST4,1.0,9,1
66,p38 gamma MAPK,1.0,8,0
66,GCK,1.0,4,2
66,p38 delta MAPK,1.0,41,1
66,MINK1,1.0,3,1
66,ERK8,1.0,1,0
66,MEKK1,1.0,2,1
66,RSK1,1.0,1,1
66,MLK1,1.0,43,52
66,RSK2,1.0,1,0
66,MLK3,1.0,3,0
66,PDK1,1.0,3,3
66,TAK1,1.0,4,1
66,EIF2AK3,1.0,None,None
66,PKB alpha ,1.0,19,2
66,IRAK4,1.0,2,1
66,PKB beta ,1.0,37,12
66,RIPK2,1.0,4,0
66,SGK1,1.0,8,1
66,TTK,1.0,18,2
66,S6K1,1.0,9,0
66,Src,1.0,6,1
66,PKA,1.0,3,0
66,Lck,1.0,6,3
66,ROCK 2,1.0,12,2
66,CSK,1.0,22,2
66,PRK2,1.0,6,1
66,YES1,1.0,10,0
66,PKC alpha ,1.0,5,1
66,BTK,1.0,4,1
66,PKC zeta ,1.0,17,4
66,JAK2,1.0,1,1
66,PKD1,1.0,15,2
66,SYK,1.0,5,3
66,MSK1,1.0,4,0
66,EPH-A2,1.0,29,6
66,MNK1,1.0,41,5
66,EPH-A4,1.0,19,1
66,MNK2,1.0,8,4
66,EPH-B2,1.0,44,3
66,MAPKAP-K2 ,1.0,2,1
66,EPH-B3,1.0,16,0
66,PRAK,1.0,14,2
66,EPH-B4,1.0,75,13
66,CAMKK beta ,1.0,18,4
66,FGF-R1,1.0,6,0
66,TAO1,1.0,None,None
66,CAMK1,1.0,15,6
66,HER4,1.0,14,3
66,ASK1,1.0,None,None
66,SmMLCK,1.0,4,1
66,IGF-1R,1.0,3,1
66,PHK,1.0,1,0
66,IR,1.0,5,0
66,IRAK1,1.0,None,None
66,IRR,1.0,19,2
66,TrkA,1.0,6,1
66,VEGFR1,1.0,6,1
66,OSR1,1.0,None,None
66,MPSK1,1.0,None,None
66,ABL,1.0,None,None
66,ZAP70,1.0,None,None
66,TIE2,1.0,None,None
66,BRK,1.0,None,None
66,EPH-B1,1.0,None,None
66,JNK3,1.0,3,0
66,MKK2,1.0,None,None
66,MKK6,1.0,None,None
66,MAPKAP-K3,1.0,49,1
66,PKC gamma ,1.0,None,None
66,STK33,1.0,None,None
292,PAK2,1.0,104,12
292,PAK4,1.0,112,12
292,PAK5,1.0,84,4
292,PAK6,1.0,100,2
292,MST2,1.0,90,10
292,MST3,1.0,95,18
292,MST4,1.0,97,1
292,GCK,1.0,93,10
292,MAP4K3,1.0,85,12
292,MAP4K5,1.0,110,19
292,MINK1,1.0,81,9
292,MEKK1,1.0,89,1
292,MLK1,1.0,93,28
292,MLK3,1.0,101,4
292,TESK1,1.0,104,11
292,TAO1,1.0,95,3
292,ASK1,1.0,104,7
292,TAK1,1.0,115,19
292,IRAK1,1.0,112,3
292,IRAK4,1.0,115,4
292,RIPK2,1.0,104,1
292,OSR1,1.0,101,4
292,TTK,1.0,109,3
292,MPSK1,1.0,91,5
292,WNK1,1.0,97,2
292,ULK1,1.0,89,7
292,ULK2,1.0,98,3
292,TGFBR1,1.0,97,2
292,Src,1.0,110,3
292,Lck,1.0,104,1
292,CSK,1.0,121,12
292,YES1,1.0,106,6
292,ABL,1.0,109,0
292,BTK,1.0,114,21
292,JAK2,1.0,93,12
292,SYK,1.0,105,2
292,ZAP70,1.0,107,0
292,TIE2,1.0,94,0
292,BRK,1.0,107,7
292,EPH-A2,1.0,104,6
292,EPH-A4,1.0,93,8
292,EPH-B1,1.0,104,13
292,EPH-B2,1.0,112,3
292,EPH-B3,1.0,123,29
292,EPH-B4,1.0,119,5
292,FGF-R1,1.0,108,1
292,HER4,1.0,125,8
292,IGF-1R,1.0,106,27
292,IR,1.0,120,2
292,IRR,1.0,96,4
292,TrkA,1.0,110,9
292,DDR2,1.0,99,16
292,VEGFR1,1.0,78,3
292,PDGFRA,1.0,91,10
292,PINK,1.0,112,11
292,MKK1,1.0,91,11
292,MKK2,1.0,90,1
292,MKK6,1.0,83,4
292,ERK1,1.0,107,6
292,ERK2,1.0,94,2
292,ERK5,1.0,100,2
292,JNK1,1.0,94,0
292,JNK2,1.0,93,1
292,JNK3,1.0,91,8
292,p38 alpha MAPK,1.0,104,4
292,p38 beta MAPK,1.0,102,3
292,p38 gamma MAPK,1.0,102,4
292,p38 delta MAPK,1.0,96,1
292,ERK8,1.0,102,6
292,RSK1,1.0,110,1
292,RSK2,1.0,84,2
292,PDK1,1.0,103,5
292,PKB alpha ,1.0,106,1
292,PKB beta ,1.0,108,11
292,SGK1,1.0,92,14
292,S6K1,1.0,99,4
292,PKA,1.0,104,4
292,ROCK 2,1.0,91,3
292,PRK2,1.0,86,1
292,PKC alpha ,1.0,108,20
292,PKC gamma ,1.0,93,0
292,PKC zeta ,1.0,98,1
292,PKD1,1.0,115,37
292,STK33,1.0,106,11
292,MSK1,1.0,100,2
292,MNK1,1.0,97,5
292,MNK2,1.0,101,10
292,MAPKAP-K2 ,1.0,86,3
292,MAPKAP-K3,1.0,84,8
292,PRAK,1.0,88,3
292,CAMKK beta ,1.0,88,20
292,CAMK1,1.0,113,11
292,SmMLCK,1.0,98,5
292,PHK,1.0,96,10
292,DAPK1,1.0,97,2
292,CHK1,1.0,94,2
292,CHK2,1.0,103,2
292,GSK3 beta ,1.0,108,5
292,CDK2-Cyclin A,1.0,95,8
292,CDK9-Cyclin T1,1.0,92,4
292,PLK1,1.0,95,12
292,Aurora A,1.0,102,11
292,Aurora B,1.0,111,30
292,TLK1,1.0,115,5
292,LKB1,1.0,103,7
292,AMPK,1.0,100,5
292,AMPK (hum),1.0,107,16
292,MARK1,1.0,81,6
292,MARK2,1.0,88,9
292,MARK3,1.0,95,8
292,MARK4,1.0,85,11
292,BRSK1,1.0,100,5
292,BRSK2,1.0,94,10
292,MELK,1.0,87,4
292,NUAK1,1.0,76,3
292,SIK2,1.0,92,3
292,SIK3,1.0,93,1
292,TSSK1,1.0,89,2
292,CK1 gamma 2,1.0,93,3
292,CK1 delta ,1.0,94,3
292,CK2,1.0,101,5
292,TTBK1,1.0,101,19
292,TTBK2,1.0,118,5
292,DYRK1A,1.0,103,16
292,DYRK2,1.0,108,4
292,DYRK3,1.0,94,21
292,NEK2a,1.0,100,3
292,NEK6,1.0,100,11
292,IKK beta ,1.0,95,15
292,IKK epsilon ,1.0,82,2
292,TBK1,1.0,103,4
292,PIM1,1.0,134,4
292,PIM2,1.0,97,10
292,PIM3,1.0,85,3
292,SRPK1,1.0,102,3
292,EF2K,1.0,108,14
292,EIF2AK3,1.0,115,6
292,HIPK1,1.0,116,10
292,HIPK2,1.0,116,0
292,HIPK3,1.0,97,8
292,CLK2,1.0,91,6
67,MKK1,1.0,88,2
67,ERK1,1.0,85,7
67,ERK2,1.0,88,8
67,JNK1,1.0,89,2
67,JNK2,1.0,83,2
67,JNK3,1.0,84,0
67,p38 alpha MAPK,1.0,94,5
67,p38 beta MAPK,1.0,95,0
67,p38 gamma MAPK,1.0,86,5
67,p38 delta MAPK,1.0,92,7
67,ERK8,1.0,75,6
67,RSK1,1.0,83,3
67,RSK2,1.0,83,8
67,PDK1,1.0,62,3
67,PKB alpha ,1.0,94,6
67,PKB beta ,1.0,90,6
67,SGK1,1.0,80,0
67,S6K1,1.0,113,2
67,PKA,1.0,63,4
67,ROCK 2,1.0,42,5
67,PRK2,1.0,57,5
67,PKC alpha ,1.0,87,6
67,PKC zeta ,1.0,71,6
67,PKD1,1.0,86,1
67,MSK1,1.0,88,1
67,MNK1,1.0,85,2
67,MNK2,1.0,102,1
67,MAPKAP-K2 ,1.0,91,6
67,MAPKAP-K3,1.0,97,1
67,PRAK,1.0,79,1
67,CAMKK alpha ,1.0,74,5
67,CAMKK beta ,1.0,61,2
67,CAMK1,1.0,87,5
67,SmMLCK,1.0,83,1
67,PHK,1.0,18,1
67,CHK1,1.0,72,5
67,CHK2,1.0,28,2
67,GSK3 beta ,1.0,3,0
67,CDK2-Cyclin A,1.0,14,0
67,PLK1,1.0,90,1
67,Aurora B,1.0,49,4
67,Aurora C,1.0,83,1
67,AMPK,1.0,94,0
67,MARK3,1.0,36,5
67,BRSK2,1.0,41,0
67,MELK,1.0,55,6
67,CK1 delta ,1.0,98,1
67,CK2,1.0,78,5
67,DYRK1A,1.0,80,4
67,DYRK2,1.0,73,5
67,DYRK3,1.0,81,4
67,NEK2a,1.0,87,1
67,NEK6,1.0,93,1
67,NEK7,1.0,97,7
67,IKK beta ,1.0,76,4
67,PIM1,1.0,48,0
67,PIM2,1.0,80,1
67,PIM3,1.0,28,0
67,SRPK1,1.0,92,4
67,MST2,1.0,41,2
67,EF2K,1.0,110,1
67,HIPK2,1.0,81,9
67,HIPK3,1.0,95,0
67,PAK4,1.0,7,0
67,PAK5,1.0,13,2
67,PAK6,1.0,39,5
67,Src,1.0,38,1
67,Lck,1.0,29,3
67,CSK,1.0,77,5
226,JNK1,1.0,90,2
226,JNK2,1.0,88,10
226,JNK3,1.0,93,2
226,p38 alpha MAPK,1.0,87,1
226,p38 beta MAPK,1.0,75,7
226,p38 gamma MAPK,1.0,89,8
226,p38 delta MAPK,1.0,97,5
226,ERK8,1.0,85,11
226,RSK1,1.0,64,4
226,RSK2,1.0,77,5
226,PDK1,1.0,100,7
226,PKB alpha ,1.0,84,20
226,PKB beta ,1.0,64,4
226,SGK1,1.0,95,1
226,S6K1,1.0,94,8
226,PKA,1.0,41,0
226,ROCK 2,1.0,85,11
226,PRK2,1.0,96,12
226,PKC alpha ,1.0,109,3
226,PKC gamma ,1.0,109,1
226,PKC zeta ,1.0,101,3
226,PKD1,1.0,65,10
226,STK33,1.0,96,3
226,MSK1,1.0,83,9
226,MNK1,1.0,109,7
226,MNK2,1.0,96,12
226,MAPKAP-K2 ,1.0,98,20
226,MAPKAP-K3,1.0,74,2
226,PRAK,1.0,122,8
226,CAMKK beta ,1.0,53,9
226,CAMK1,1.0,89,6
226,SmMLCK,1.0,90,11
226,PHK,1.0,54,6
226,DAPK1,1.0,87,5
226,MKK6,1.0,108,14
226,CHK1,1.0,87,2
226,ERK1,1.0,98,8
226,CHK2,1.0,33,3
226,ERK2,1.0,105,10
226,GSK3 beta ,1.0,96,2
226,CDK2-Cyclin A,1.0,108,6
226,CDK9-Cyclin T1,1.0,96,9
226,PLK1,1.0,95,4
226,Aurora A,1.0,58,7
226,MARK3,1.0,72,1
226,Aurora B,1.0,79,5
226,MARK4,1.0,112,3
226,TLK1,1.0,86,9
226,BRSK1,1.0,87,12
226,LKB1,1.0,100,2
226,BRSK2,1.0,97,20
226,AMPK,1.0,87,1
226,MELK,1.0,109,2
226,MARK1,1.0,70,5
226,NUAK1,1.0,53,3
226,MARK2,1.0,88,11
226,SIK2,1.0,7,4
226,SIK3,1.0,7,1
226,TSSK1,1.0,99,1
226,CK1 gamma 2,1.0,86,16
226,CK1 delta ,1.0,82,9
226,CK2,1.0,100,9
226,TTBK1,1.0,107,7
226,DYRK1A,1.0,92,12
226,DYRK2,1.0,100,2
226,DYRK3,1.0,90,18
226,NEK2a,1.0,90,11
226,NEK6,1.0,94,5
226,IKK beta ,1.0,88,25
226,IKK epsilon ,1.0,110,15
226,TBK1,1.0,97,20
226,PIM1,1.0,109,4
226,PIM2,1.0,100,58
226,PIM3,1.0,98,1
226,SRPK1,1.0,90,0
226,EF2K,1.0,94,9
226,EIF2AK3,1.0,106,9
226,HIPK1,1.0,72,19
226,HIPK2,1.0,102,1
226,HIPK3,1.0,89,19
226,CLK2,1.0,100,6
226,PAK2,1.0,44,0
226,PAK4,1.0,96,11
226,PAK5,1.0,86,12
226,PAK6,1.0,97,11
226,MST2,1.0,79,4
226,MST3,1.0,85,11
226,MST4,1.0,79,4
226,GCK,1.0,22,2
226,MINK1,1.0,32,1
226,MEKK1,1.0,58,14
226,MLK1,1.0,6,2
226,MLK3,1.0,17,0
226,TESK1,1.0,20,10
226,TAO1,1.0,72,1
226,ASK1,1.0,108,19
226,TAK1,1.0,105,3
226,IRAK1,1.0,73,10
226,IRAK4,1.0,82,2
226,RIPK2,1.0,11,3
226,OSR1,1.0,75,6
226,TTK,1.0,96,3
226,MPSK1,1.0,103,6
226,WNK1,1.0,103,2
226,Src,1.0,3,0
226,Lck,1.0,48,7
226,CSK,1.0,36,6
226,YES1,1.0,8,1
226,ABL,1.0,35,6
226,BTK,1.0,16,0
226,JAK2,1.0,69,2
226,SYK,1.0,68,4
226,ZAP70,1.0,100,5
226,TIE2,1.0,50,10
226,BRK,1.0,4,1
226,EPH-A2,1.0,8,1
226,EPH-A4,1.0,9,1
226,EPH-B1,1.0,2,0
226,MKK1,1.0,78,4
226,EPH-B2,1.0,2,0
226,EPH-B3,1.0,24,1
226,EPH-B4,1.0,5,0
226,FGF-R1,1.0,11,3
226,HER4,1.0,17,2
226,IGF-1R,1.0,112,38
226,IR,1.0,99,1
226,IRR,1.0,84,0
226,TrkA,1.0,63,15
226,DDR2,1.0,7,1
226,VEGFR1,1.0,30,8
226,MKK2,1.0,85,0
70,IGF-1R,1.0,89,12
70,IR,1.0,97,11
70,IRR,1.0,106,3
70,MST4,1.0,111,4
70,TrkA,1.0,97,3
70,GCK,1.0,113,2
70,VEGFR1,1.0,94,6
70,MKK1,1.0,111,5
70,MKK2,1.0,93,0
70,MKK6,1.0,107,7
70,ERK1,1.0,117,2
70,ERK2,1.0,87,8
70,JNK1,1.0,94,2
70,JNK2,1.0,101,14
70,JNK3,1.0,96,5
70,MINK1,1.0,110,7
70,p38 alpha MAPK,1.0,112,2
70,MEKK1,1.0,93,2
70,p38 beta MAPK,1.0,97,5
70,p38 gamma MAPK,1.0,102,14
